159      0.79108       1.1394       3.3067
160            0          0.2          4.8
161          2.8            3          4.8
162       1.9944       2.5024       3.6348
163       1.4061       2.5439       4.6225
164       2.3938            0            2
165            3      0.60622            2
166      0.88615       2.1804       4.5771
167            3            3       4.3333
168            0            0       4.3333
169          2.8            0         1.92
170            3          0.2         1.92
171       1.3447       2.2288       3.6383
172            0         0.75            5
173         2.25            3            5
174         0.81            0          2.8
175            3         2.19          2.8
176      0.50181       1.8494            5
177       2.0257      0.75578       2.1356
178        2.443       1.6887       2.4354
179         2.15            3          4.8
180            0         0.85          4.8
181      0.58535       1.6178       3.8032
182            0          0.2         4.08
183          2.8            3         4.08
184       1.4867       1.9362       2.9964
185      0.91963       2.3945            5
186       1.0173       1.0473       2.7162
187      0.99472      0.43521       2.5341
188       1.2124            0       2.3333
189            0      0.60622            4
190       2.3938            3            4
191      0.76488       1.7523       3.4471
192            3          2.8         3.36
193          0.2            0         3.36
194       0.5641      0.66134       2.9485
195            0            0       3.6667
196            3            3       3.6667
197            0       1.2014       4.3645
198      0.97456       2.4284       4.0743
199       1.9319       1.3844       2.2017
200            3         1.42            2
201         1.58            0            2
202            0        1.175       4.1938
203        1.825            3       4.1938
204         1.58            3          4.8
205            0         1.42          4.8
206            3            0       1.6667
207      0.60622            0       2.6667
208            3       2.3938       2.6667
209       2.5095       1.2792       1.9493
210       2.3783      0.68193       1.7825
211       1.7294            3       4.2274
212            0          1.5            5
213          1.5            3            5
214            0          1.5          4.8
215          1.5            3          4.8
216       2.2276       2.6401       3.0524
217      0.27088       1.2933       3.4954
218            3         1.58            2
219         1.42            0            2
220         1.42            3          4.8
221            0         1.58          4.8
222        1.825            0       1.8062
223            3        1.175       1.8062
224       2.1968            3       3.6042
225            0      0.80322       3.6042
226      0.80322            0       2.3958
227            3       2.1968       2.3958
228      0.46607       2.1319       4.1972
229      0.72739       2.1411       3.6295
230         1.58            3          4.2
231            0         1.42          4.2
232            0          0.2         3.36
233          2.8            3         3.36
234          0.2            0            3
235            3          2.8            3
236       1.3759       1.5914       2.4156
237       1.6227       2.5729       3.1572
238       1.7294            0       1.7726
239       1.8856       1.9963         2.38
240         1.42            3          4.2
241            0         1.58          4.2
242       2.3938            3       3.3333
243            0      0.60622       3.3333
244            0       1.2124       3.6667
245      0.45306       1.7643       3.3249
246       1.3811      0.52175       1.9138
247        1.873       2.3477       2.6125
248            0       1.7294       4.2274
249       1.1407      0.88976       2.1093
250       1.2014            3       4.3645
251      0.42285       1.5192       3.0774
252          0.2            0          2.8
253            3          2.8          2.8
254      0.65657       1.7056       2.9209
255            3       1.2014       1.6355
256      0.39119       2.4208       4.6393
257      0.73599       2.7633       4.5585
258         1.58            3          3.6
259            0         1.42          3.6
260        1.175            3       4.1938
261            0        1.825       4.1938
262            3            3            3
263            0            0            3
264            0          0.2            3
265          2.8            3            3
266      0.42299       1.2666       2.8001
267       1.8187            3       3.3333
268       2.4323       2.2991       2.2464
269            0          1.5       3.5876
270          1.5            3       3.5876
271            3       1.7294       1.7726
272            3          2.8         2.64
273          0.2            0         2.64
274            0         1.58          3.6
275         1.42            3          3.6
276        1.175            0       1.8062
277            3        1.825       1.8062
278      0.78909       1.3464       2.3862
279         2.19            3            3
280            0         0.81            3
281            0         2.15          4.8
282         0.85            3          4.8
283       2.2177       1.8402       1.8569
284            0          0.2          2.8
285          2.8            3          2.8
286       2.0187            3       2.9986
287       1.2124            3       3.6667
288            0       1.0036       3.0002
289       1.4286       1.1276        1.796
290       0.4634      0.71751        2.336
291            0         2.25            5
292         0.75            3            5
293      0.86858      0.50809       1.9159
294       1.0509       2.0605       2.4686
295            0       1.2124            3
296            3          0.2          1.2
297          2.8            0          1.2
298         2.19            3          2.8
299            0         0.81          2.8
300       1.9965       1.3139       1.5699
301       1.2014            0       1.6355
302            0          0.2         2.64
303          2.8            3         2.64
304      0.40415       2.4783       3.6667
305      0.65809       2.4264       3.1819
306            3       2.3938            2
307      0.60622            0            2
308       2.3938            3       2.6667
309            0      0.60622       2.6667
310         1.58            3            3
311            0         1.42            3
312        1.564       1.6536        1.802
313            0       1.8187       3.3333
314            3         0.85          1.2
315         2.15            0          1.2
316       1.3289      0.47441       1.5124
317       1.8684      0.45905       1.2966
318       2.4272      0.74358       1.2019
319      0.42381       2.0033       2.8219
320        1.225       2.6333       2.6918
321         1.42            3            3
322            0         1.58            3
323      0.60622            3            4
324            0       2.3938            4
325       2.5505       1.5711       1.3823
326      0.80322            3       3.6042
327            0       2.1968       3.6042
328       1.8187            3       2.6667
329            0         1.42          2.8
330         1.58            3          2.8
331            3            0            1
332            3            3       2.3333
333            0            0       2.3333
334       1.6112       2.5422       2.2139
335       1.2124            3            3
336         1.42            3          2.8
337            0         1.58          2.8
338            0      0.80322       2.3958
339       2.1968            3       2.3958
340         1.58            0          1.2
341            3         1.42          1.2
342            3         0.75            1
343         2.25            0            1
344      0.25531       2.2387       2.9826
345            3          1.5          1.2
346          1.5            0          1.2
347       1.2731       1.9756       1.8394
348            0          2.8          4.8
349          0.2            3          4.8
350            3         1.58          1.2
351         1.42            0          1.2
352       2.3241       2.5229       1.8136
353       1.0036            3       2.9998
354            0       2.0187       3.0014
355            3          2.8         1.92
356          0.2            0         1.92
357      0.60622            3       3.3333
358            0       2.3938       3.3333
359       1.8314       2.3322       1.7266
360            0       1.2124       2.3333
361       2.6299       2.1777       1.4358
362            0          2.8         4.08
363          0.2            3         4.08
364            0       1.8187       2.6667
365         0.81            3            3
366            0         2.19            3
367       1.6659      0.87273       1.0811
368            0          1.5       2.4124
369          1.5            3       2.4124
370            0            3            5
371      0.55524       1.1431       1.7104
372          1.5            0            1
373            3          1.5            1
374            0      0.60622            2
375       2.3938            3            2
376            0            3       4.3333
377      0.61448        2.535       2.4801
378       1.9362       1.8826       1.2848
379          2.8            3         1.92
380            0          0.2         1.92
381       1.4626        1.455       1.2483
382         0.81            3          2.8
383            0         2.19          2.8
384      0.94149       1.6331       1.5723
385      0.16352       1.6188       2.1703
386      0.99225       2.4561       2.0256
387            3         2.15          1.2
388         0.85            0          1.2
389          2.6          0.4      0.66667
390       1.2124            3       2.3333
391       2.6837       1.0807      0.73643
392          0.2            3         3.36
393            0          2.8         3.36
394      0.47371       2.1237       2.0582
395            0            3       3.6667
396      0.74358      0.57278       1.2019
397         1.58            3            2
398            0         1.42            2
399       1.8551       0.3751      0.68742
400            3            3       1.6667
401            0            0       1.6667
402      0.91906        1.125       1.1854
403            0       2.3938       2.6667
404      0.60622            3       2.6667
405       2.7932       2.7316       1.4263
406        1.971       1.3816      0.83479
407         1.42            3            2
408            0         1.58            2
409            0        1.175       1.8062
410        1.825            3       1.8062
411      0.28692      0.58596       1.4115
412      0.80322            3       2.3958
413            0       2.1968       2.3958
414        1.328       2.0755       1.3208
415          0.2            3            3
416            0          2.8            3
417       2.2564       2.4272       1.2019
418       1.7294            3       1.7726
419         0.75            0            1
420            3         2.25            1
421          0.2            3          2.8
422            0          2.8          2.8
423            0       1.2014       1.6355
424       1.0807      0.31629      0.73643
425            0            3            3
426       2.6249       1.8551      0.68742
427            3          2.8          1.2
428          0.2            0          1.2
429            0       1.7294       1.7726
430          0.2            3         2.64
431            0          2.8         2.64
432        1.175            3       1.8062
433            0        1.825       1.8062
434          2.2          0.8      0.33333
435       1.4012       1.2564      0.64404
436      0.27715       2.2772       1.7376
437       1.2057       2.5669       1.3321
438      0.42203       1.5255       1.2161
439       1.7557       2.4252      0.99965
440            0          0.2          1.2
441          2.8            3          1.2
442       1.2014            3       1.6355
443      0.96648       1.7126      0.93877
444            0       2.3938            2
445      0.60622            3            2
446          1.5      0.73429      0.38809
447       2.2657          1.5      0.38809
448      0.70084       2.6528       1.5711
449            0         0.85          1.2
450         2.15            3          1.2
451       1.5538       1.9228      0.70953
452            3            3            1
453            0            0            1
454            0            3       2.3333
455         1.58            3          1.2
456            0         1.42          1.2
457         2.25            3            1
458            0         0.75            1
459            0          1.5          1.2
460          1.5            3          1.2
461          2.6          2.6      0.66667
462          0.4          0.4      0.66667
463         1.42            3          1.2
464            0         1.58          1.2
465      0.60686        2.248       1.0716
466          0.2            3         1.92
467            0          2.8         1.92
468       1.9193       2.6837      0.73643
469       0.3751       1.1449      0.68742
470            0          1.5            1
471          1.5            3            1
472          2.2          2.2      0.33333
473          0.8          0.8      0.33333
474          1.8          1.2            0
475            0         2.15          1.2
476         0.85            3          1.2
477      0.73429          1.5      0.38809
478          1.5       2.2657      0.38809
479       1.1449       2.6249      0.68742
480      0.31629       1.9193      0.73643
481      0.18471       2.7567        1.316
482            0            3       1.6667
483          1.8          1.8            0
484          1.2          1.2            0
485         0.75            3            1
486            0         2.25            1
487          0.2            3          1.2
488            0          2.8          1.2
489          0.8          2.2      0.33333
490          1.2          1.8            0
491          0.4          2.6      0.66667
492            0            3            1
EndCoordinates

Elements
1 389 342 391 318
2 342 391 318 255
3 461 457 468 417
4 457 468 417 471
5 462 419 424 396
6 419 424 396 301
7 491 486 480 465
8 486 480 465 470
9 424 419 372 301
10 391 342 373 255
11 389 342 318 331
12 462 419 396 453
13 491 486 465 492
14 461 457 417 452
15 124 85 64 93
16 85 64 93 45
17 85 64 45 23
18 64 93 45 50
19 45 64 50 17
20 64 93 50 108
21 93 85 45 92
22 85 45 92 84
23 93 85 92 138
24 93 85 138 124
25 85 92 138 84
26 93 45 50 72
27 45 50 72 25
28 45 50 25 17
29 50 93 72 104
30 50 93 104 120
31 50 93 120 108
32 50 72 25 58
33 72 50 104 58
34 25 50 58 29
35 25 50 29 17
36 104 50 120 86
37 104 50 86 58
38 50 120 86 108
39 50 58 29 86
40 92 93 138 136
41 93 138 136 211
42 138 92 136 190
43 136 138 190 211
44 190 136 211 267
45 120 104 86 143
46 72 25 58 51
47 58 72 51 102
48 58 72 102 104
49 86 120 143 130
50 86 120 130 108
51 120 130 108 166
52 108 120 166 185
53 166 108 185 130
54 120 166 185 163
55 166 185 163 257
56 166 185 257 256
57 166 185 256 176
58 166 185 176 130
59 256 166 176 130
60 163 166 257 198
61 185 256 176 291
62 256 176 291 212
63 257 166 256 198
64 163 166 198 120
65 185 257 256 292
66 185 257 292 163
67 120 130 166 143
68 166 120 143 198
69 143 166 198 228
70 198 143 228 229
71 198 143 229 171
72 198 143 171 104
73 228 198 229 323
74 143 171 104 131
75 229 198 171 287
76 143 229 171 131
77 171 104 131 102
78 166 198 228 256
79 228 166 256 130
80 143 228 229 181
81 229 143 181 131
82 143 228 181 130
83 104 143 131 86
84 257 163 198 250
85 257 163 250 292
86 163 198 250 211
87 250 163 211 213
88 250 163 213 292
89 250 257 292 323
90 198 257 250 323
91 228 229 181 313
92 51 58 102 82
93 51 58 82 34
94 58 102 82 131
95 82 51 34 41
96 102 51 82 105
97 51 82 105 87
98 82 102 105 141
99 82 102 141 131
100 102 105 141 158
101 105 141 158 178
102 158 105 178 150
103 102 51 105 99
104 105 141 178 127
105 141 178 127 199
106 105 141 127 82
107 178 105 127 146
108 141 178 199 239
109 141 178 239 158
110 178 199 239 283
111 178 199 283 209
112 178 199 209 127
113 199 283 209 300
114 199 283 300 312
115 199 283 312 239
116 283 209 300 325
117 209 300 325 318
118 283 209 325 271
119 283 300 312 378
120 312 283 378 359
121 300 312 378 381
122 300 312 381 289
123 300 312 289 199
124 312 378 381 414
125 312 378 414 359
126 283 300 378 325
127 378 381 414 451
128 378 381 451 406
129 378 381 406 300
130 381 414 451 443
131 414 451 443 479
132 381 414 443 384
133 381 414 384 312
134 414 443 384 465
135 381 451 406 435
136 451 406 435 483
137 381 451 435 443
138 312 283 359 239
139 414 378 451 439
140 414 378 439 359
141 378 451 439 472
142 451 414 439 479
143 443 381 384 402
144 381 384 402 289
145 384 443 402 438
146 443 381 402 435
147 443 402 438 469
148 402 384 438 371
149 402 384 371 289
150 384 438 371 429
151 438 402 371 458
152 384 443 438 465
153 102 105 158 99
154 51 58 34 25
155 120 104 143 198
156 127 141 199 140
157 127 141 140 82
158 141 199 140 236
159 141 199 236 239
160 140 141 236 133
161 140 141 133 82
162 141 236 133 184
163 141 236 184 239
164 236 133 184 254
165 236 133 254 186
166 236 133 186 140
167 254 236 186 278
168 254 236 278 294
169 254 236 294 184
170 133 184 254 131
171 133 184 131 141
172 186 254 278 266
173 254 278 266 364
174 186 254 266 159
175 186 254 159 133
176 254 266 159 251
177 254 266 251 364
178 266 186 159 194
179 186 159 194 118
180 186 159 118 133
181 266 159 251 295
182 251 266 295 364
183 266 295 364 360
184 266 295 360 309
185 266 186 194 290
186 186 194 290 187
187 186 194 187 118
188 266 186 290 278
189 194 266 290 309
190 199 140 236 289
191 199 127 140 177
192 127 140 177 103
193 140 177 103 155
194 140 177 155 289
195 177 103 155 164
196 199 127 177 209
197 127 140 103 82
198 140 199 177 289
199 103 140 155 101
200 103 140 101 82
201 140 155 101 186
202 155 103 101 115
203 155 103 115 164
204 101 155 115 121
205 103 101 115 63
206 177 127 103 132
207 127 103 132 96
208 177 127 132 209
209 103 177 132 164
210 236 186 278 289
211 278 254 294 319
212 254 294 319 305
213 278 254 319 364
214 294 319 305 377
215 305 294 377 320
216 305 294 320 184
217 294 319 377 394
218 294 278 319 394
219 319 377 394 444
220 254 294 305 184
221 319 254 305 245
222 319 254 245 251
223 254 245 251 191
224 245 251 191 181
225 245 251 181 313
226 245 251 313 364
227 251 191 181 159
228 245 319 251 364
229 191 245 181 229
230 191 245 229 305
231 181 191 229 131
232 191 229 131 305
233 254 245 191 305
234 251 254 191 159
235 181 191 131 159
236 245 229 305 313
237 245 229 313 181
238 313 245 364 319
239 251 181 313 217
240 313 251 217 295
241 251 181 217 159
242 251 217 295 159
243 217 313 295 244
244 295 217 244 243
245 217 313 244 248
246 217 244 243 149
247 217 244 149 248
248 313 251 295 364
249 191 131 159 254
250 191 131 254 305
251 313 245 319 344
252 245 319 344 305
253 319 344 305 377
254 319 344 377 403
255 319 344 403 313
256 344 377 403 404
257 344 305 377 404
258 344 245 305 313
259 377 305 320 404
260 320 377 404 390
261 320 377 390 294
262 312 381 289 384
263 377 294 394 386
264 377 294 386 390
265 294 394 386 347
266 294 394 347 278
267 386 294 347 239
268 394 377 386 445
269 394 386 347 465
270 159 266 194 295
271 266 194 295 309
272 141 102 158 184
273 283 378 359 417
274 290 186 187 249
275 290 186 249 278
276 186 187 249 155
277 187 290 249 293
278 249 187 293 155
279 187 290 293 207
280 290 249 293 371
281 72 25 51 46
282 93 104 120 163
283 58 82 34 69
284 58 82 69 131
285 34 58 69 29
286 82 34 69 66
287 69 82 66 101
288 66 69 101 63
289 101 66 63 103
290 101 66 103 82
291 66 63 103 42
292 66 63 42 28
293 42 66 28 34
294 66 28 34 69
295 28 34 69 29
296 66 63 28 69
297 63 42 28 13
298 42 28 13 34
299 28 13 34 29
300 103 66 42 61
301 103 66 61 82
302 66 42 61 34
303 82 34 66 61
304 209 199 300 177
305 236 278 294 347
306 72 51 102 99
307 406 381 435 367
308 406 381 367 300
309 435 406 367 434
310 381 435 367 402
311 194 290 187 207
312 58 25 29 34
313 143 86 130 181
314 283 178 209 271
315 381 300 289 367
316 239 178 283 268
317 239 178 268 158
318 178 283 268 271
319 283 239 268 359
320 451 378 406 426
321 159 194 118 149
322 72 45 25 46
323 93 72 104 136
324 92 93 136 72
325 45 93 92 72
326 105 178 150 146
327 143 166 228 130
328 404 320 390 335
329 320 390 335 328
330 335 320 328 237
331 335 320 237 305
332 404 320 335 305
333 320 390 328 334
334 320 390 334 294
335 108 120 185 163
336 64 124 93 108
337 198 257 323 256
338 254 133 131 159
339 377 319 403 444
340 209 325 271 255
341 325 271 255 373
342 271 209 255 146
343 209 325 255 318
344 209 255 146 165
345 255 325 373 391
346 131 104 86 58
347 399 434 446 367
348 426 472 447 406
349 469 473 477 402
350 479 489 478 443
351 185 256 291 292
352 143 131 86 181
353 377 404 390 445
354 377 404 445 454
355 290 194 309 207
356 105 51 87 99
357 87 105 99 150
358 87 105 150 146
359 483 474 447 406
360 474 484 446 435
361 484 446 435 473
362 484 490 477 435
363 490 483 478 451
364 187 194 207 121
365 378 359 417 439
366 417 378 439 472
367 359 417 439 418
368 105 99 150 158
369 45 64 17 23
370 28 63 13 22
371 13 28 22 29
372 257 256 292 376
373 207 187 121 188
374 207 187 188 293
375 187 121 188 155
376 188 187 155 293
377 295 217 243 194
378 115 101 121 63
379 101 121 63 80
380 364 313 319 403
381 319 364 403 444
382 244 243 149 189
383 149 244 189 197
384 243 149 189 142
385 149 189 142 114
386 149 189 114 197
387 189 142 114 168
388 142 149 114 94
389 149 114 94 100
390 149 114 100 197
391 142 149 94 194
392 94 149 100 122
393 94 149 122 118
394 149 100 122 181
395 114 94 100 52
396 100 114 52 62
397 114 94 52 110
398 114 94 110 142
399 110 114 142 168
400 94 110 142 144
401 110 142 144 195
402 110 142 195 168
403 142 144 195 243
404 195 142 243 189
405 195 142 189 168
406 100 94 122 65
407 94 122 65 69
408 122 100 65 86
409 100 65 86 48
410 65 86 48 29
411 48 65 29 52
412 86 100 48 130
413 86 100 130 181
414 48 65 52 100
415 52 48 100 62
416 52 48 62 14
417 65 86 29 58
418 29 65 58 69
419 65 58 69 131
420 29 65 69 43
421 65 69 43 94
422 29 65 43 52
423 65 43 52 94
424 43 52 94 49
425 43 52 49 22
426 49 43 22 80
427 43 52 22 29
428 43 22 80 63
429 52 49 22 24
430 65 86 58 131
431 49 43 80 94
432 43 80 94 69
433 65 122 86 131
434 122 100 86 181
435 52 94 49 110
436 94 100 52 65
437 122 65 69 131
438 122 86 131 181
439 142 94 144 194
440 29 48 52 14
441 86 48 29 50
442 480 470 469 438
443 480 470 438 465
444 470 469 438 458
445 468 471 479 439
446 468 471 439 417
447 439 468 417 472
448 479 468 439 478
449 468 439 478 472
450 471 479 439 437
451 471 479 437 485
452 439 471 437 418
453 391 373 426 325
454 373 426 325 420
455 424 372 399 367
456 48 29 50 17
457 199 236 239 312
458 312 289 199 236
459 414 384 312 347
460 384 312 347 278
461 312 414 347 359
462 414 384 347 465
463 347 312 359 239
464 194 187 118 121
465 278 319 394 385
466 278 319 385 364
467 319 385 364 394
468 300 378 325 406
469 186 236 140 289
470 34 51 25 12
471 451 435 443 490
472 127 105 82 87
473 127 105 87 146
474 289 300 199 177
475 187 186 118 101
476 118 187 101 121
477 101 118 121 80
478 186 118 101 133
479 209 178 127 146
480 236 294 184 239
481 378 283 325 417
482 239 141 158 184
483 290 266 278 360
484 290 266 360 309
485 133 186 140 101
486 446 399 367 424
487 113 212 176 130
488 176 113 130 108
489 113 130 108 47
490 130 176 108 185
491 181 313 217 248
492 377 386 445 390
493 386 445 390 442
494 390 386 442 334
495 390 386 334 294
496 391 389 318 434
497 468 461 417 472
498 424 462 396 473
499 480 491 465 489
500 319 251 364 254
501 377 404 454 403
502 343 399 372 317
503 399 372 317 367
504 317 399 367 318
505 343 399 317 318
506 367 317 318 300
507 22 43 29 28
508 22 43 28 63
509 447 426 406 391
510 347 384 278 394
511 347 384 394 465
512 132 127 96 146
513 96 132 146 165
514 96 132 165 119
515 132 165 119 164
516 96 132 119 95
517 132 146 165 209
518 439 479 478 451
519 478 439 451 472
520 328 335 237 267
521 335 237 267 287
522 237 328 267 216
523 267 237 216 162
524 267 237 162 287
525 216 267 162 242
526 216 267 242 308
527 242 216 308 262
528 162 216 242 145
529 237 216 162 158
530 267 162 242 136
531 328 267 216 308
532 216 328 308 268
533 237 328 216 247
534 216 237 247 158
535 247 216 158 268
536 328 216 247 268
537 267 162 136 211
538 162 136 211 171
539 237 328 247 320
540 247 237 320 184
541 403 344 404 425
542 403 344 425 358
543 403 344 358 313
544 390 328 334 418
545 138 93 124 163
546 479 437 485 465
547 29 48 14 17
548 133 131 159 122
549 131 159 122 181
550 159 133 122 118
551 122 159 118 149
552 122 159 149 181
553 133 131 122 69
554 247 237 184 158
555 86 48 50 47
556 86 48 47 130
557 48 50 47 17
558 141 133 82 131
559 386 445 442 448
560 442 386 448 437
561 448 442 437 485
562 386 448 437 465
563 448 437 465 485
564 442 386 437 334
565 465 448 485 481
566 465 448 481 436
567 465 448 436 394
568 448 436 394 444
569 436 394 444 429
570 444 436 429 486
571 436 394 429 465
572 448 481 436 444
573 481 436 444 486
574 481 465 436 486
575 481 465 486 492
576 486 481 492 482
577 481 492 482 485
578 481 492 485 465
579 448 485 481 445
580 386 445 448 394
581 328 320 334 247
582 334 328 247 268
583 320 334 247 239
584 334 247 239 268
585 247 239 268 158
586 247 239 158 184
587 247 239 184 320
588 394 278 385 384
589 386 334 294 239
590 420 461 426 417
591 343 389 399 318
592 485 491 479 465
593 458 462 469 396
594 176 256 130 248
595 243 149 142 194
596 122 94 118 69
597 445 442 448 485
598 438 480 465 443
599 438 480 443 469
600 209 178 146 271
601 197 244 248 149
602 250 287 211 198
603 46 44 16 25
604 16 46 25 45
605 25 16 45 17
606 16 46 45 23
607 429 360 423 371
608 423 429 371 438
609 371 423 438 458
610 423 429 438 470
611 438 423 470 458
612 418 390 442 334
613 238 301 188 246
614 238 301 246 317
615 301 188 246 293
616 246 301 293 396
617 110 114 168 83
618 92 45 72 46
619 92 45 46 84
620 465 436 486 429
621 85 138 124 173
622 85 138 173 84
623 138 124 173 213
624 52 49 24 83
625 429 438 470 465
626 121 188 155 115
627 188 155 115 238
628 364 319 394 444
629 72 102 104 136
630 118 101 133 69
631 118 101 69 80
632 178 268 158 150
633 186 249 278 289
634 305 254 184 131
635 142 144 243 194
636 325 271 373 420
637 162 242 136 145
638 479 478 451 443
639 448 386 394 465
640 442 437 485 471
641 442 437 471 418
642 442 437 418 334
643 256 176 212 248
644 479 439 437 414
645 439 437 414 359
646 437 414 359 347
647 437 414 347 465
648 437 414 465 479
649 446 474 435 434
650 243 217 149 194
651 402 438 469 458
652 347 312 239 236
653 347 312 236 278
654 188 246 293 155
655 188 246 155 238
656 246 155 238 177
657 246 155 177 289
658 360 290 309 374
659 290 309 374 333
660 92 136 190 109
661 69 101 63 80
662 242 216 262 145
663 364 266 360 385
664 360 364 385 429
665 385 360 429 371
666 266 360 385 278
667 364 385 429 394
668 385 429 394 384
669 360 385 278 371
670 429 385 371 384
671 360 290 374 371
672 331 389 343 318
673 453 462 458 396
674 452 461 420 417
675 492 491 485 465
676 364 266 385 278
677 187 101 121 155
678 187 101 155 186
679 474 484 435 483
680 229 171 131 305
681 229 171 305 287
682 483 478 451 472
683 473 484 477 435
684 489 490 478 443
685 472 483 447 451
686 474 434 447 406
687 490 489 477 443
688 334 320 294 239
689 114 189 168 172
690 92 136 109 72
691 344 305 404 357
692 63 28 69 43
693 28 69 43 29
694 181 217 159 149
695 181 217 149 248
696 217 159 149 194
697 64 50 17 47
698 64 50 47 108
699 406 447 391 434
700 127 209 146 132
701 483 490 484 435
702 178 150 146 271
703 325 283 271 361
704 271 325 361 420
705 325 283 361 417
706 361 325 417 420
707 417 361 420 405
708 417 361 405 352
709 417 361 352 283
710 361 405 352 306
711 361 420 405 306
712 405 417 352 457
713 361 352 283 268
714 352 283 268 359
715 268 352 359 334
716 352 283 359 417
717 359 352 417 418
718 352 359 334 418
719 359 334 418 437
720 361 352 268 306
721 352 268 306 375
722 352 268 375 334
723 405 417 457 452
724 457 405 452 400
725 405 452 400 420
726 405 452 420 417
727 49 52 110 83
728 333 307 401 374
729 145 262 208 216
730 206 119 165 164
731 144 80 121 118
732 144 207 263 194
733 425 454 404 403
734 195 263 243 144
735 41 15 12 34
736 395 425 357 358
737 95 42 57 61
